# trial: trial_010.csv
# date: 2026-08-01T17:39:18
# note: bench test 4a-v3: left wheel deadband, 14 counted bursts 20-72 step 4
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=0/0
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us
7517,-2.01,-2.05,-0.03,0.0,0.0,0.0,0,5000
7537,-2.25,-2.06,-0.02,0.0,0.0,0.0,0,5004
7557,-2.04,-2.06,0.00,0.0,0.0,0.0,0,5004
7577,-1.91,-2.05,-0.05,0.0,0.0,0.0,0,5004
7598,-2.12,-2.06,0.00,0.0,0.0,0.0,0,5000
7617,-1.82,-2.05,-0.05,0.0,0.0,0.0,0,5000
7638,-2.13,-2.05,0.02,0.0,0.0,0.0,0,5000
7657,-2.05,-2.05,-0.06,0.0,0.0,0.0,0,5000
7677,-2.21,-2.05,-0.05,0.0,0.0,0.0,0,5004
7697,-2.23,-2.06,-0.05,0.0,0.0,0.0,0,5000
7717,-2.04,-2.06,0.03,0.0,0.0,0.0,0,5000
7737,-2.18,-2.06,0.02,0.0,0.0,0.0,0,5004
7757,-1.98,-2.06,-0.05,0.0,0.0,0.0,0,5000
7777,-2.18,-2.06,-0.06,0.0,0.0,0.0,0,5004
7797,-1.89,-2.06,0.02,0.0,0.0,0.0,0,5004
7817,-1.97,-2.06,-0.03,0.0,0.0,0.0,0,5004
7837,-2.14,-2.06,-0.03,0.0,0.0,0.0,0,5004
7858,-2.00,-2.05,-0.06,0.0,0.0,0.0,0,5004
7877,-2.08,-2.05,-0.03,0.0,0.0,0.0,0,5000
7898,-1.97,-2.05,-0.02,0.0,0.0,0.0,0,5004
7917,-2.14,-2.05,0.06,0.0,0.0,0.0,0,5000
7938,-2.04,-2.05,-0.02,0.0,0.0,0.0,0,5000
7957,-1.99,-2.05,0.03,0.0,0.0,0.0,0,5004
7977,-1.93,-2.05,-0.02,0.0,0.0,0.0,0,5004
7997,-2.10,-2.04,-0.08,0.0,0.0,0.0,0,5004
8017,-2.09,-2.05,-0.02,0.0,0.0,0.0,0,5000
8037,-2.16,-2.05,0.02,0.0,0.0,0.0,0,5004
8057,-2.15,-2.05,0.08,0.0,0.0,0.0,0,5000
8077,-2.11,-2.05,-0.02,0.0,0.0,0.0,0,5000
8097,-2.14,-2.05,0.02,0.0,0.0,0.0,0,5000
8118,-2.17,-2.07,-0.02,0.0,0.0,0.0,0,5000
8137,-2.07,-2.07,-0.03,0.0,0.0,0.0,0,5000
8158,-2.27,-2.07,0.00,0.0,0.0,0.0,0,5004
8177,-2.16,-2.07,-0.02,0.0,0.0,0.0,0,5004
8198,-1.91,-2.07,0.00,0.0,0.0,0.0,0,5004
8217,-1.99,-2.07,0.05,0.0,0.0,0.0,0,5000
8238,-2.06,-2.07,-0.12,0.0,0.0,0.0,0,5000
8257,-2.12,-2.07,-0.12,0.0,0.0,0.0,0,5004
8278,-2.05,-2.06,0.03,0.0,0.0,0.0,0,5004
8297,-1.98,-2.06,-0.03,0.0,0.0,0.0,0,5000
8317,-1.89,-2.06,0.00,0.0,0.0,0.0,0,5000
8337,-1.98,-2.05,-0.02,0.0,0.0,0.0,0,5004
8357,-2.14,-2.05,0.11,0.0,0.0,0.0,0,5004
8378,-2.19,-2.06,-0.08,0.0,0.0,0.0,0,5000
8397,-1.92,-2.05,-0.02,0.0,0.0,0.0,0,5000
8418,-2.20,-2.06,-0.03,0.0,0.0,0.0,0,5000
8437,-1.97,-2.05,-0.02,0.0,0.0,0.0,0,5000
8458,-1.91,-2.05,0.00,0.0,0.0,0.0,0,5000
8477,-2.13,-2.05,-0.05,0.0,0.0,0.0,0,5000
8498,-1.99,-2.05,-0.05,0.0,0.0,0.0,0,5004
8517,-1.99,-2.04,0.02,0.0,0.0,0.0,0,5004
8538,-2.26,-2.05,-0.08,0.0,0.0,0.0,0,5000
8557,-2.05,-2.06,-0.03,0.0,0.0,0.0,0,5004
8578,-2.07,-2.06,0.03,0.0,0.0,0.0,0,5004
8597,-2.07,-2.06,0.05,0.0,0.0,0.0,0,5000
8617,-2.06,-2.06,0.02,0.0,0.0,0.0,0,5000
8638,-1.83,-2.05,-0.05,0.0,0.0,0.0,0,5004
8657,-2.03,-2.04,0.02,0.0,0.0,0.0,0,5004
8678,-1.99,-2.03,0.05,0.0,0.0,0.0,0,5004
8697,-1.94,-2.03,0.05,0.0,0.0,0.0,0,5000
8718,-2.07,-2.03,-0.03,0.0,0.0,0.0,0,5000
8737,-2.11,-2.03,-0.03,0.0,0.0,0.0,0,5000
8758,-2.15,-2.04,0.08,0.0,0.0,0.0,0,5004
8777,-1.97,-2.04,-0.06,0.0,0.0,0.0,0,5004
8798,-2.15,-2.04,0.02,0.0,0.0,0.0,0,5004
8817,-1.93,-2.04,-0.05,0.0,0.0,0.0,0,5000
8838,-2.12,-2.04,0.06,0.0,0.0,0.0,0,5004
8857,-1.89,-2.04,-0.06,0.0,0.0,0.0,0,5000
