# trial: trial_060.csv
# note: P3 wireless trial 1: untethered balance, camera mass on front
# gains: Kp=15.0 Ki=0.5 Kd=0.2 trim=6.0 link=wifi
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_y,gyro_z,tilt_cmd,v_est,v_set,dist_cm,yaw_deg,vbat
267703,74.38,73.65,-6.67,0.0,0.0,0.0,0,5000,-3.67,0.55,0.00,0.0,0.0,0.0,-127.1,8.07
267746,73.08,73.27,-10.17,0.0,0.0,0.0,0,5000,-7.66,0.98,0.00,0.0,0.0,0.0,-127.0,8.07
267789,75.98,72.39,-54.53,0.0,0.0,0.0,0,5004,-21.48,-6.58,0.00,0.0,0.0,0.0,-127.0,8.07
267833,69.81,69.99,-63.27,0.0,0.0,0.0,0,5004,-8.30,-2.75,0.00,0.0,0.0,0.0,-127.4,8.07
267876,73.28,67.06,-97.62,0.0,0.0,0.0,0,5004,-10.66,-4.44,0.00,0.0,0.0,0.0,-127.4,8.07
267920,62.79,62.74,-111.17,0.0,0.0,0.0,0,5000,1.10,2.81,0.00,0.0,0.0,0.0,-127.4,8.07
267963,62.34,58.58,-113.13,0.0,0.0,0.0,0,5004,8.93,3.36,0.00,0.0,0.0,0.0,-127.3,8.07
268007,57.61,54.23,-90.81,0.0,0.0,0.0,0,5000,-16.80,-16.39,0.00,0.0,0.0,0.0,-127.6,8.07
268051,40.88,49.91,-111.50,0.0,0.0,0.0,0,5000,-7.28,-7.48,0.00,0.0,0.0,0.0,-128.4,8.07
268094,44.95,45.77,-77.48,0.0,0.0,0.0,0,5004,2.20,7.13,0.00,0.0,0.0,0.0,-128.4,8.07
268137,42.78,43.37,-46.00,0.0,0.0,0.0,0,5000,9.09,14.02,0.00,0.0,0.0,0.0,-127.8,8.07
268180,42.36,41.33,-46.03,0.0,0.0,0.0,0,5004,1.47,6.58,0.00,0.0,0.0,0.0,-127.4,8.07
268223,39.93,39.54,-50.90,0.0,0.0,0.0,0,5004,-0.69,1.65,0.00,0.0,0.0,0.0,-127.2,8.07
268267,40.86,37.92,-44.27,0.0,0.0,0.0,0,5004,-3.85,-3.14,0.00,0.0,0.0,0.0,-127.3,8.07
268310,35.15,36.30,-43.95,0.0,0.0,0.0,0,5004,-5.36,-7.32,0.00,0.0,0.0,0.0,-127.4,8.07
268353,35.28,34.25,-54.65,0.0,0.0,0.0,0,5004,-13.09,-24.03,0.00,0.0,0.0,0.0,-128.2,8.07
268397,34.04,32.67,-31.33,0.0,0.0,0.0,0,5000,-0.45,2.81,0.00,0.0,0.0,0.0,-128.8,8.07
268441,31.31,31.58,-29.25,0.0,0.0,0.0,0,5004,0.65,4.89,0.00,0.0,0.0,0.0,-128.6,8.07
268484,32.18,30.09,-33.02,0.0,0.0,0.0,0,5000,-4.08,-7.36,0.00,0.0,0.0,0.0,-128.9,8.07
268527,31.69,29.18,-20.57,0.0,0.0,0.0,0,5000,3.34,11.37,0.00,0.0,0.0,0.0,-128.6,8.07
268570,28.17,28.43,-30.98,0.0,0.0,0.0,0,5004,0.26,3.26,0.00,0.0,0.0,0.0,-128.1,8.07
268613,28.51,27.34,-26.68,0.0,0.0,0.0,0,5004,3.02,10.31,0.00,0.0,0.0,0.0,-128.1,8.07
268656,22.02,26.69,-11.33,0.0,0.0,0.0,0,5004,7.77,23.56,0.00,0.0,0.0,0.0,-127.1,8.07
268700,26.66,25.65,-30.55,0.0,0.0,0.0,0,5004,-2.16,-3.38,0.00,0.0,0.0,0.0,-127.0,8.07
268743,23.76,24.43,-27.27,0.0,0.0,0.0,0,5000,-0.49,1.59,0.00,0.0,0.0,0.0,-127.1,8.07
268786,22.49,23.38,-22.42,0.0,0.0,0.0,0,5000,-0.10,0.61,0.00,0.0,0.0,0.0,-127.1,8.07
268829,19.72,22.18,-22.28,0.0,0.0,0.0,0,5000,-3.36,-8.44,0.00,0.0,0.0,0.0,-127.3,8.07
268873,23.40,21.71,-10.74,0.0,0.0,0.0,0,5000,-0.16,1.41,0.00,0.0,0.0,0.0,-127.4,8.07
268916,18.66,21.11,-15.96,0.0,0.0,0.0,0,5000,-2.24,-5.75,0.00,0.0,0.0,0.0,-127.3,8.07
268959,22.63,20.49,-18.94,0.0,0.0,0.0,0,5004,-3.22,-10.13,0.00,0.0,0.0,0.0,-127.9,8.07
269003,19.14,19.98,-9.80,0.0,0.0,0.0,0,5004,0.37,3.34,0.00,0.0,0.0,0.0,-127.8,8.07
269046,18.92,19.56,-16.53,0.0,0.0,0.0,0,5004,-1.35,-2.67,0.00,0.0,0.0,0.0,-127.8,8.07
269089,18.32,18.70,-24.03,0.0,0.0,0.0,0,5000,-2.38,-7.01,0.00,0.0,0.0,0.0,-128.1,8.07
269133,15.28,17.90,-12.05,0.0,0.0,0.0,0,5000,0.16,4.42,0.00,0.0,0.0,0.0,-128.2,8.07
269176,18.86,17.31,-15.41,0.0,0.0,0.0,0,5000,-1.06,-1.26,0.00,0.0,0.0,0.0,-128.1,8.07
269219,16.01,16.76,-11.43,0.0,0.0,0.0,0,5004,0.18,4.61,0.00,0.0,0.0,0.0,-128.0,8.07
269262,15.25,16.23,-13.80,0.0,0.0,0.0,0,5000,-0.33,0.49,0.00,0.0,0.0,0.0,-127.8,8.07
269305,15.69,15.38,-19.16,0.0,0.0,0.0,0,5000,-1.94,-5.06,0.00,0.0,0.0,0.0,-128.0,8.07
269349,13.22,15.06,-7.60,0.0,0.0,0.0,0,5004,1.08,7.73,0.00,0.0,0.0,0.0,-127.9,8.07
269392,14.34,14.41,-9.07,0.0,0.0,0.0,0,5000,-0.55,-0.41,0.00,0.0,0.0,0.0,-127.7,8.07
269435,12.29,13.99,-9.62,0.0,0.0,0.0,0,5000,-1.12,-3.77,0.00,0.0,0.0,0.0,-127.8,8.07
269478,12.36,13.63,-4.08,0.0,0.0,0.0,0,5000,-0.26,-2.28,0.00,0.0,0.0,0.0,-128.0,8.07
269521,14.12,13.14,-15.82,0.0,0.0,0.0,0,5000,-3.16,-12.60,0.00,0.0,0.0,0.0,-128.3,8.07
269565,11.72,13.20,0.88,0.0,0.0,0.0,0,5000,1.77,9.72,0.00,0.0,0.0,0.0,-128.4,8.07
269607,13.18,12.71,-14.15,0.0,0.0,0.0,0,5000,-1.73,-6.93,0.00,0.0,0.0,0.0,-128.3,8.07
269651,11.62,12.34,-7.03,0.0,0.0,0.0,0,5004,0.02,3.51,0.00,0.0,0.0,0.0,-128.4,8.07
269693,12.02,12.28,-0.71,0.0,0.0,0.0,0,5000,1.79,10.76,0.00,0.0,0.0,0.0,-128.0,8.07
269736,10.83,12.07,-5.69,0.0,0.0,0.0,0,5004,0.06,2.91,0.00,0.0,0.0,0.0,-127.6,8.07
269779,11.57,11.46,-12.58,0.0,0.0,0.0,0,5000,-1.75,-8.09,0.00,0.0,0.0,0.0,-127.9,8.07
269824,11.99,11.16,-5.85,0.0,0.0,0.0,0,5000,0.16,2.26,0.00,0.0,0.0,0.0,-128.0,8.07
269865,11.91,10.93,-12.45,0.0,0.0,0.0,0,5004,-0.22,0.41,0.00,0.0,0.0,0.0,-127.9,8.07
269908,7.77,10.35,-12.72,0.0,0.0,0.0,0,5000,0.20,3.34,0.00,0.0,0.0,0.0,-127.8,8.07
269952,10.45,9.84,-12.39,0.0,0.0,0.0,0,5000,-0.04,1.49,0.00,0.0,0.0,0.0,-127.8,8.07
269995,8.57,9.34,-4.40,0.0,0.0,0.0,0,5004,0.73,8.15,0.00,0.0,0.0,0.0,-127.5,8.07
270036,9.16,9.22,-3.24,0.0,0.0,0.0,0,5000,1.16,7.75,0.00,0.0,0.0,0.0,-127.2,8.07
270080,7.66,8.71,-7.68,0.0,0.0,0.0,0,5004,-0.67,-4.95,0.00,0.0,0.0,0.0,-127.1,8.07
270121,9.04,8.57,-3.14,0.0,0.0,0.0,0,5004,0.24,0.59,0.00,0.0,0.0,0.0,-127.2,8.07
270163,9.68,8.47,-4.97,0.0,0.0,0.0,0,5004,-0.18,-0.16,0.00,0.0,0.0,0.0,-127.1,8.07
270206,6.80,8.15,-8.32,0.0,0.0,0.0,0,5004,-0.75,-1.24,0.00,0.0,0.0,0.0,-127.2,8.07
270249,9.09,7.84,-7.22,0.0,0.0,0.0,0,5000,-0.06,1.35,0.00,0.0,0.0,0.0,-127.1,8.07
270291,6.95,7.55,-11.78,0.0,0.0,0.0,0,5000,-0.33,1.30,0.00,0.0,0.0,0.0,-127.1,8.07
270334,6.80,6.98,-10.11,0.0,0.0,0.0,0,5000,-0.18,0.79,0.00,0.0,0.0,0.0,-127.1,8.07
270377,5.30,6.55,-8.79,0.0,0.0,0.0,0,5000,-0.37,2.57,0.00,0.0,0.0,0.0,-127.0,8.07
270419,6.75,6.05,-11.29,0.0,0.0,0.0,0,5004,-0.33,0.55,0.00,0.0,0.0,0.0,-127.0,8.07
270462,4.75,5.66,-11.68,0.0,0.0,0.0,0,5004,-0.22,0.31,0.00,0.0,0.0,0.0,-126.9,8.07
270504,4.85,5.09,-11.88,0.0,0.0,0.0,0,5004,-0.61,-3.18,0.00,0.0,0.0,0.0,-127.0,8.07
270547,4.52,4.60,-13.11,0.0,0.0,0.0,0,5004,-0.39,-0.37,0.00,0.0,0.0,0.0,-127.0,8.07
270590,4.43,4.07,-14.78,0.0,0.0,0.0,0,5000,-0.43,-3.95,0.00,0.0,0.0,0.0,-127.2,8.07
270633,2.05,3.37,-11.80,0.0,0.0,0.0,0,5000,-0.57,0.98,0.00,0.0,0.0,0.0,-127.0,8.07
270676,4.09,2.97,-9.58,0.0,0.0,0.0,0,5000,-0.10,-2.28,0.00,0.0,0.0,0.0,-127.2,8.07
270720,2.16,2.43,-8.30,0.0,0.0,0.0,0,5004,-0.29,-2.28,0.00,0.0,0.0,0.0,-127.2,8.07
270761,1.73,2.19,-5.75,0.0,0.0,0.0,0,5004,-0.20,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
270804,2.31,1.92,-4.93,0.0,0.0,0.0,0,5000,-0.14,0.59,0.00,0.0,0.0,0.0,-127.3,8.07
270848,0.68,1.73,-5.67,0.0,0.0,0.0,0,5004,-0.35,-0.43,0.00,0.0,0.0,0.0,-127.2,8.07
270889,3.01,1.51,-3.73,0.0,0.0,0.0,0,5000,-0.04,0.90,0.00,0.0,0.0,0.0,-127.3,8.07
270932,-0.35,1.46,-2.91,0.0,0.0,0.0,0,5004,0.26,1.22,0.00,0.0,0.0,0.0,-127.1,8.07
270974,2.28,1.08,-8.01,0.0,0.0,0.0,0,5000,0.12,-4.40,0.00,0.0,0.0,0.0,-127.3,8.07
271017,-0.50,0.91,-4.55,0.0,0.0,0.0,0,5004,-0.41,-0.84,0.00,0.0,0.0,0.0,-127.3,8.07
271059,2.17,0.66,-5.83,0.0,0.0,0.0,0,5000,0.00,-0.65,0.00,0.0,0.0,0.0,-127.4,8.07
271102,-0.60,0.55,-4.12,0.0,0.0,0.0,0,5000,-0.61,1.16,0.00,0.0,0.0,0.0,-127.4,8.07
271145,0.01,0.20,-7.66,0.0,0.0,0.0,0,5000,-0.18,-1.71,0.00,0.0,0.0,0.0,-127.3,8.07
271187,1.87,-0.11,-10.82,0.0,0.0,0.0,0,5000,-0.08,-7.73,0.00,0.0,0.0,0.0,-127.7,8.07
271232,-1.98,-0.38,-3.47,0.0,0.0,0.0,0,5000,-0.57,4.89,0.00,0.0,0.0,0.0,-127.6,8.07
271273,0.28,-0.93,-14.78,0.0,0.0,0.0,0,5000,-0.10,-8.60,0.00,0.0,0.0,0.0,-127.8,8.07
271318,-2.27,-1.11,-3.71,0.0,0.0,0.0,0,5000,-0.12,5.18,0.00,0.0,0.0,0.0,-127.8,8.07
271361,-1.66,-1.48,-8.56,0.0,0.0,0.0,0,5000,-0.26,1.75,0.00,0.0,0.0,0.0,-127.6,8.07
271404,-1.63,-1.82,-11.19,0.0,0.0,0.0,0,5000,-0.04,-7.60,0.00,0.0,0.0,0.0,-127.8,8.07
271447,-2.96,-2.38,-5.24,0.0,0.0,0.0,0,5000,-0.82,5.65,0.00,0.0,0.0,0.0,-127.9,8.07
271490,-1.05,-2.66,-7.81,0.0,0.0,0.0,0,5004,-0.39,2.16,0.00,0.0,0.0,0.0,-127.7,8.07
271533,-3.28,-3.08,-12.96,0.0,0.0,0.0,0,5004,-0.16,-7.03,0.00,0.0,0.0,0.0,-127.8,8.07
271576,-4.24,-3.60,-11.74,0.0,0.0,0.0,0,5004,-1.06,1.53,0.00,0.0,0.0,0.0,-127.9,8.07
271620,-3.88,-4.07,-9.80,0.0,0.0,0.0,0,5000,-0.45,2.94,0.00,0.0,0.0,0.0,-127.8,8.07
271663,-4.41,-4.53,-12.64,0.0,0.0,0.0,0,5000,0.31,-4.24,0.00,0.0,0.0,0.0,-127.8,8.07
271706,-5.08,-4.89,-9.09,0.0,0.0,0.0,0,5004,-0.22,-4.48,0.00,0.0,0.0,0.0,-128.1,8.07
271749,-5.95,-5.44,-1.53,0.0,0.0,0.0,0,5004,-0.59,5.85,0.00,0.0,0.0,0.0,-127.9,8.07
271792,-3.17,-5.43,-7.26,0.0,0.0,0.0,0,5000,0.31,-3.49,0.00,0.0,0.0,0.0,-128.0,8.07
271835,-7.27,-5.93,-4.18,0.0,0.0,0.0,0,5004,-0.22,0.84,0.00,0.0,0.0,0.0,-128.0,8.07
271878,-6.45,-6.03,-1.55,0.0,0.0,0.0,0,5004,-0.49,0.96,0.00,0.0,0.0,0.0,-127.9,8.07
271921,-6.90,-6.14,3.34,0.0,0.0,0.0,0,5004,0.02,-0.86,0.00,0.0,0.0,0.0,-128.0,8.07
271963,-6.55,-5.93,10.35,0.0,0.0,0.0,0,5004,1.00,-1.94,0.00,0.0,0.0,0.0,-128.0,8.07
272006,-6.33,-5.48,11.25,0.0,0.0,0.0,0,5000,0.96,-3.93,0.00,0.0,0.0,0.0,-128.2,8.07
272049,-2.58,-4.92,5.36,0.0,0.0,0.0,0,5000,-0.12,0.86,0.00,0.0,0.0,0.0,-128.2,8.07
272092,-6.16,-4.50,1.47,0.0,0.0,0.0,0,5004,0.61,-4.59,0.00,0.0,0.0,0.0,-128.3,8.07
272135,-4.16,-4.59,11.13,0.0,0.0,0.0,0,5004,0.14,2.89,0.00,0.0,0.0,0.0,-128.3,8.07
272177,-6.74,-4.10,13.78,0.0,0.0,0.0,0,5004,0.96,-5.42,0.00,0.0,0.0,0.0,-128.3,8.07
272220,-2.18,-3.23,25.87,0.0,0.0,0.0,0,5000,0.31,7.34,0.00,0.0,0.0,0.0,-128.3,8.07
272263,-2.54,-2.19,23.32,0.0,0.0,0.0,0,5000,0.37,2.43,0.00,0.0,0.0,0.0,-128.0,8.07
272306,-1.20,-1.01,25.56,0.0,0.0,0.0,0,5004,0.90,-0.53,0.00,0.0,0.0,0.0,-128.0,8.07
272349,0.57,-0.08,20.20,0.0,0.0,0.0,0,5000,0.43,-4.42,0.00,0.0,0.0,0.0,-128.2,8.07
272391,0.68,1.04,31.41,0.0,0.0,0.0,0,5004,0.67,3.85,0.00,0.0,0.0,0.0,-128.2,8.07
272434,0.35,2.10,27.23,0.0,0.0,0.0,0,5000,-0.59,-3.65,0.00,0.0,0.0,0.0,-128.1,8.07
272476,8.81,3.36,23.07,0.0,0.0,0.0,0,5000,0.55,-6.83,0.00,0.0,0.0,0.0,-128.5,8.07
272519,2.89,4.40,22.22,0.0,0.0,0.0,0,5004,0.49,-6.28,0.00,0.0,0.0,0.0,-128.7,8.07
272561,4.76,5.19,20.95,0.0,0.0,0.0,0,5000,0.94,-1.30,0.00,0.0,0.0,0.0,-128.8,8.07
272604,7.03,6.13,15.39,0.0,0.0,0.0,0,5000,0.12,1.83,0.00,0.0,0.0,0.0,-128.8,8.07
272646,5.56,6.71,15.43,0.0,0.0,0.0,0,5000,0.65,0.22,0.00,0.0,0.0,0.0,-128.7,8.07
272688,7.81,7.37,15.88,0.0,0.0,0.0,0,5000,0.49,-0.31,0.00,0.0,0.0,0.0,-128.8,8.07
272730,7.66,8.00,13.64,0.0,0.0,0.0,0,5004,0.22,-2.71,0.00,0.0,0.0,0.0,-128.8,8.07
272773,8.93,8.59,16.47,0.0,0.0,0.0,0,5004,0.63,-2.61,0.00,0.0,0.0,0.0,-128.9,8.07
272815,9.53,9.41,15.96,0.0,0.0,0.0,0,5000,0.51,-0.92,0.00,0.0,0.0,0.0,-128.9,8.07
272858,9.28,10.00,17.98,0.0,0.0,0.0,0,5000,0.57,-2.00,0.00,0.0,0.0,0.0,-129.0,8.07
272900,12.16,10.93,19.53,0.0,0.0,0.0,0,5000,1.02,2.59,0.00,0.0,0.0,0.0,-128.9,8.07
272943,12.29,11.64,15.59,0.0,0.0,0.0,0,5000,1.12,0.00,0.00,0.0,0.0,0.0,-128.9,8.07
272986,11.79,12.22,16.49,0.0,0.0,0.0,0,5004,0.86,-0.79,0.00,0.0,0.0,0.0,-129.0,8.07
273029,11.90,12.96,16.31,0.0,0.0,0.0,0,5000,1.02,1.18,0.00,0.0,0.0,0.0,-129.0,8.07
273071,13.67,13.70,18.79,0.0,0.0,0.0,0,5000,0.94,1.04,0.00,0.0,0.0,0.0,-129.0,8.07
273114,15.25,14.50,13.88,0.0,0.0,0.0,0,5004,0.73,-0.51,0.00,0.0,0.0,0.0,-129.0,8.07
273157,14.39,15.01,12.86,0.0,0.0,0.0,0,5000,0.45,-0.16,0.00,0.0,0.0,0.0,-129.0,8.07
273200,15.30,15.62,15.06,0.0,0.0,0.0,0,5004,0.63,1.69,0.00,0.0,0.0,0.0,-129.0,8.07
273243,17.55,16.26,9.54,0.0,0.0,0.0,0,5000,0.49,0.10,0.00,0.0,0.0,0.0,-129.0,8.07
273285,16.80,16.55,7.87,0.0,0.0,0.0,0,5000,0.43,-0.88,0.00,0.0,0.0,0.0,-129.0,8.07
273328,16.27,17.00,8.42,0.0,0.0,0.0,0,5000,1.43,3.51,0.00,0.0,0.0,0.0,-128.9,8.07
273370,18.81,17.16,4.61,0.0,0.0,0.0,0,5004,-0.31,-2.57,0.00,0.0,0.0,0.0,-129.1,8.07
273413,15.75,17.28,7.91,0.0,0.0,0.0,0,5000,0.31,2.16,0.00,0.0,0.0,0.0,-129.0,8.07
273456,17.42,17.62,10.95,0.0,0.0,0.0,0,5004,-0.26,-0.02,0.00,0.0,0.0,0.0,-129.0,8.07
273499,18.92,18.16,5.58,0.0,0.0,0.0,0,5004,0.55,2.65,0.00,0.0,0.0,0.0,-128.9,8.07
273541,17.82,18.39,4.30,0.0,0.0,0.0,0,5004,0.96,2.04,0.00,0.0,0.0,0.0,-128.8,8.07
273584,17.52,18.28,2.04,0.0,0.0,0.0,0,5004,-0.94,-3.77,0.00,0.0,0.0,0.0,-129.0,8.07
273627,19.80,18.57,6.14,0.0,0.0,0.0,0,5004,0.65,1.71,0.00,0.0,0.0,0.0,-128.9,8.07
273669,18.67,19.01,7.20,0.0,0.0,0.0,0,5004,3.38,11.19,0.00,0.0,0.0,0.0,-128.6,8.07
273712,20.27,19.16,-6.67,0.0,0.0,0.0,0,5004,0.22,0.53,0.00,0.0,0.0,0.0,-128.5,8.07
273755,17.31,18.70,-8.05,0.0,0.0,0.0,0,5000,-0.18,4.55,0.00,0.0,0.0,0.0,-128.3,8.07
273798,18.70,18.09,-16.45,0.0,0.0,0.0,0,5004,-1.28,-2.22,0.00,0.0,0.0,0.0,-128.3,8.07
273841,17.29,17.66,-7.79,0.0,0.0,0.0,0,5004,0.69,3.53,0.00,0.0,0.0,0.0,-128.3,8.07
273884,15.94,17.42,1.02,0.0,0.0,0.0,0,5000,2.02,9.60,0.00,0.0,0.0,0.0,-127.9,8.07
273926,18.14,17.04,-14.21,0.0,0.0,0.0,0,5000,-2.53,-10.88,0.00,0.0,0.0,0.0,-128.0,8.07
273970,15.68,16.92,5.91,0.0,0.0,0.0,0,5004,2.45,9.23,0.00,0.0,0.0,0.0,-128.1,8.07
274012,15.74,17.01,8.89,0.0,0.0,0.0,0,5004,1.20,1.73,0.00,0.0,0.0,0.0,-127.8,8.07
274055,17.66,17.15,1.26,0.0,0.0,0.0,0,5000,-1.45,-8.87,0.00,0.0,0.0,0.0,-128.0,8.07
274098,16.70,17.49,11.84,0.0,0.0,0.0,0,5000,1.12,3.22,0.00,0.0,0.0,0.0,-128.1,8.07
274140,19.20,18.04,15.23,0.0,0.0,0.0,0,5004,1.04,3.38,0.00,0.0,0.0,0.0,-127.9,8.07
274183,20.18,18.67,-1.28,0.0,0.0,0.0,0,5004,-1.22,-5.91,0.00,0.0,0.0,0.0,-128.0,8.07
274226,18.85,18.57,6.89,0.0,0.0,0.0,0,5004,1.06,4.02,0.00,0.0,0.0,0.0,-128.1,8.07
274269,18.97,19.07,11.13,0.0,0.0,0.0,0,5000,1.37,2.85,0.00,0.0,0.0,0.0,-127.8,8.07
274312,18.93,19.42,4.73,0.0,0.0,0.0,0,5000,1.43,3.91,0.00,0.0,0.0,0.0,-127.7,8.07
274354,20.54,19.57,4.12,0.0,0.0,0.0,0,5000,0.33,1.02,0.00,0.0,0.0,0.0,-127.6,8.07
274396,17.02,19.69,11.86,0.0,0.0,0.0,0,5004,0.65,1.16,0.00,0.0,0.0,0.0,-127.5,8.07
274439,21.16,20.26,16.90,0.0,0.0,0.0,0,5000,0.16,-0.49,0.00,0.0,0.0,0.0,-127.5,8.07
274482,21.00,20.98,12.49,0.0,0.0,0.0,0,5004,-0.69,-4.26,0.00,0.0,0.0,0.0,-127.6,8.07
274525,22.84,21.67,9.40,0.0,0.0,0.0,0,5004,1.30,2.83,0.00,0.0,0.0,0.0,-127.7,8.07
274568,20.90,21.91,4.83,0.0,0.0,0.0,0,5000,0.12,0.98,0.00,0.0,0.0,0.0,-127.7,8.07
274610,21.50,22.13,9.93,0.0,0.0,0.0,0,5004,0.63,3.08,0.00,0.0,0.0,0.0,-127.6,8.07
274653,22.85,22.42,5.95,0.0,0.0,0.0,0,5004,-0.73,-3.28,0.00,0.0,0.0,0.0,-127.6,8.07
274696,22.28,22.86,10.50,0.0,0.0,0.0,0,5000,1.28,3.65,0.00,0.0,0.0,0.0,-127.6,8.07
274738,23.53,23.08,5.22,0.0,0.0,0.0,0,5000,-1.61,-4.65,0.00,0.0,0.0,0.0,-127.6,8.07
274781,24.14,23.53,8.60,0.0,0.0,0.0,0,5004,0.92,1.63,0.00,0.0,0.0,0.0,-127.7,8.07
274824,24.11,23.85,5.83,0.0,0.0,0.0,0,5000,0.86,2.59,0.00,0.0,0.0,0.0,-127.6,8.07
274866,24.65,23.94,-3.91,0.0,0.0,0.0,0,5000,-1.96,-5.97,0.00,0.0,0.0,0.0,-127.6,8.07
274909,23.32,23.67,-6.36,0.0,0.0,0.0,0,5000,-1.35,-3.34,0.00,0.0,0.0,0.0,-127.9,8.07
274952,23.41,23.63,0.73,0.0,0.0,0.0,0,5004,1.88,5.32,0.00,0.0,0.0,0.0,-127.9,8.07
274995,23.67,23.40,-5.87,0.0,0.0,0.0,0,5000,-1.41,-3.73,0.00,0.0,0.0,0.0,-127.8,8.07
275038,22.01,23.16,-0.08,0.0,0.0,0.0,0,5000,-0.45,-1.20,0.00,0.0,0.0,0.0,-128.0,8.07
275081,22.84,23.31,6.95,0.0,0.0,0.0,0,5000,1.24,2.43,0.00,0.0,0.0,0.0,-127.8,8.07
275124,23.97,23.54,0.24,0.0,0.0,0.0,0,5004,-0.24,-1.16,0.00,0.0,0.0,0.0,-127.9,8.07
275167,24.31,23.55,2.47,0.0,0.0,0.0,0,5000,0.86,3.57,0.00,0.0,0.0,0.0,-127.8,8.07
275209,23.36,23.58,-3.95,0.0,0.0,0.0,0,5004,-0.41,-1.32,0.00,0.0,0.0,0.0,-127.8,8.07
275252,23.72,23.49,-2.47,0.0,0.0,0.0,0,5000,0.94,0.88,0.00,0.0,0.0,0.0,-127.8,8.07
275295,22.13,23.27,-2.16,0.0,0.0,0.0,0,5004,-0.16,0.65,0.00,0.0,0.0,0.0,-127.7,8.07
275338,24.45,23.28,-1.96,0.0,0.0,0.0,0,5000,0.71,1.83,0.00,0.0,0.0,0.0,-127.7,8.07
275381,22.13,23.09,-1.32,0.0,0.0,0.0,0,5000,0.31,0.41,0.00,0.0,0.0,0.0,-127.6,8.07
275423,23.26,23.07,1.00,0.0,0.0,0.0,0,5004,-0.16,-0.84,0.00,0.0,0.0,0.0,-127.6,8.07
275466,22.12,23.07,2.10,0.0,0.0,0.0,0,5004,-0.14,0.31,0.00,0.0,0.0,0.0,-127.6,8.07
275509,24.08,23.16,0.43,0.0,0.0,0.0,0,5012,-0.61,-1.98,0.00,0.0,0.0,0.0,-127.7,8.07
275552,23.31,23.23,0.92,0.0,0.0,0.0,0,5004,-0.02,0.08,0.00,0.0,0.0,0.0,-127.7,8.07
275595,22.77,23.30,1.22,0.0,0.0,0.0,0,5000,0.39,0.84,0.00,0.0,0.0,0.0,-127.7,8.07
275637,23.56,23.35,1.47,0.0,0.0,0.0,0,5004,-0.08,0.57,0.00,0.0,0.0,0.0,-127.7,8.07
275680,23.80,23.37,-3.53,0.0,0.0,0.0,0,5004,-1.04,-2.77,0.00,0.0,0.0,0.0,-127.7,8.07
275723,22.51,23.32,4.99,0.0,0.0,0.0,0,5004,1.45,4.10,0.00,0.0,0.0,0.0,-127.7,8.07
275765,24.53,23.33,-0.86,0.0,0.0,0.0,0,5004,-2.00,-6.20,0.00,0.0,0.0,0.0,-127.7,8.07
275809,23.66,23.60,5.50,0.0,0.0,0.0,0,5000,2.18,5.22,0.00,0.0,0.0,0.0,-127.7,8.07
275851,22.56,23.56,1.47,0.0,0.0,0.0,0,5004,-1.35,-3.79,0.00,0.0,0.0,0.0,-127.6,8.07
275894,25.08,23.71,3.08,0.0,0.0,0.0,0,5004,-0.29,-0.29,0.00,0.0,0.0,0.0,-127.8,8.07
275937,22.62,23.97,3.22,0.0,0.0,0.0,0,5000,0.94,1.94,0.00,0.0,0.0,0.0,-127.7,8.07
275979,25.32,23.90,-0.37,0.0,0.0,0.0,0,5000,-1.28,-3.57,0.00,0.0,0.0,0.0,-127.8,8.07
276023,23.53,24.08,0.98,0.0,0.0,0.0,0,5004,0.94,1.69,0.00,0.0,0.0,0.0,-127.8,8.07
276065,23.67,23.96,1.10,0.0,0.0,0.0,0,5004,-0.73,-0.86,0.00,0.0,0.0,0.0,-127.7,8.07
276108,24.92,24.11,1.77,0.0,0.0,0.0,0,5004,0.41,0.71,0.00,0.0,0.0,0.0,-127.8,8.07
276150,22.92,24.14,2.04,0.0,0.0,0.0,0,5000,-0.12,-0.77,0.00,0.0,0.0,0.0,-127.7,8.07
276193,25.69,24.18,-0.84,0.0,0.0,0.0,0,5000,-1.14,-2.41,0.00,0.0,0.0,0.0,-127.9,8.07
276236,22.67,24.27,1.53,0.0,0.0,0.0,0,5004,1.02,2.77,0.00,0.0,0.0,0.0,-127.8,8.07
276279,24.81,24.11,-2.98,0.0,0.0,0.0,0,5004,-2.10,-3.97,0.00,0.0,0.0,0.0,-127.9,8.07
276322,23.82,24.27,3.75,0.0,0.0,0.0,0,5004,1.88,4.50,0.00,0.0,0.0,0.0,-127.9,8.07
